Client ID,Company ID,Client Contract Starting Month,Flag 1,Flag 2,Flag 3,Flag 4,Flag 5,Flag 6,Activity 1 Time Period 11,Activity 1 Time Period 10,Activity 1 Time Period 9,Activity 1 Time Period 8,Activity 1 Time Period 7,Activity 1 Time Period 6,Activity 1 Time Period 5,Activity 1 Time Period 4,Activity 1 Time Period 3,Activity 1 Time Period 2,Activity 1 Time Period 1,Activity 1 Time Period 0,Activity 2 Time Period 11,Activity 2 Time Period 10,Activity 2 Time Period 9,Activity 2 Time Period 8,Activity 2 Time Period 7,Activity 2 Time Period 6,Activity 2 Time Period 5,Activity 2 Time Period 4,Activity 2 Time Period 3,Activity 2 Time Period 2,Activity 2 Time Period 1,Activity 2 Time Period 0,Activity 3 Time Period 11,Activity 3 Time Period 10,Activity 3 Time Period 9,Activity 3 Time Period 8,Activity 3 Time Period 7,Activity 3 Time Period 6,Activity 3 Time Period 5,Activity 3 Time Period 4,Activity 3 Time Period 3,Activity 3 Time Period 2,Activity 3 Time Period 1,Activity 3 Time Period 0,Activity 4 Time Period 11,Activity 4 Time Period 10,Activity 4 Time Period 9,Activity 4 Time Period 8,Activity 4 Time Period 7,Activity 4 Time Period 6,Activity 4 Time Period 5,Activity 4 Time Period 4,Activity 4 Time Period 3,Activity 4 Time Period 2,Activity 4 Time Period 1,Activity 4 Time Period 0,Activity 5 Time Period  11,Activity 5 Time Period  10,Activity 5 Time Period  9,Activity 5 Time Period  8,Activity 5 Time Period  7,Activity 5 Time Period  6,Activity 5 Time Period  5,Activity 5 Time Period  4,Activity 5 Time Period  3,Activity 5 Time Period  2,Activity 5 Time Period  1,Activity 5 Time Period  0,Activity 6 Time Period  11,Activity 6 Time Period  10,Activity 6 Time Period  9,Activity 6 Time Period  8,Activity 6 Time Period  7,Activity 6 Time Period  6,Activity 6 Time Period  5,Activity 6 Time Period  4,Activity 6 Time Period  3,Activity 6 Time Period  2,Activity 6 Time Period  1,Activity 6 Time Period  0,Activity 7 Time Period  11,Activity 7 Time Period  10,Activity 7 Time Period  9,Activity 7 Time Period  8,Activity 7 Time Period  7,Activity 7 Time Period  6,Activity 7 Time Period  5,Activity 7 Time Period  4,Activity 7 Time Period  3,Activity 7 Time Period  2,Activity 7 Time Period  1,Activity 7 Time Period  0,Activity 8 Time Period 11,Activity 8 Time Period 10,Activity 8 Time Period 9,Activity 8 Time Period 8,Activity 8 Time Period 7,Activity 8 Time Period 6,Activity 8 Time Period 5,Activity 8 Time Period 4,Activity 8 Time Period 3,Activity 8 Time Period 2,Activity 8 Time Period 1,Activity 8 Time Period 0,Client Retention Flag
10004510958,6294302,Sep,Single Year,2,No,Unknown,15,Technology and Telecom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004513890,6293128,Jul,Multi Year,2,Yes,Unknown,15,Technology and Telecom,8,2,0,4,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004519963,6294063,Aug,Multi Year,6,Yes,Yes,8,Manufacturing,116,6,50,18,10,14,90,26,2,12,6,438,2,3,0,1,0,1,1,0,0,0,22,5,2,2,3,0,0,0,0,1,2,1,2,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004517470,6294705,Jun,Single Year,2,No,Unknown,15,Technology and Telecom,0,4,6,0,14,6,0,0,10,4,12,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004511762,6293600,Aug,Multi Year,3,Yes,Unknown,8,Manufacturing,3,0,0,0,0,0,0,0,0,22,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004516650,6292238,Sep,Single Year,6,Yes,Unknown,3,Education,0,0,0,0,0,0,0,0,2,5,0,15,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004522209,6292396,Jun,Single Year,10,Yes,Yes,10,"Banking, Finance & Ins",26,7,0,12,19,10,8,17,8,17,29,0,1,3,1,2,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004518433,6293259,Mar,Single Year,2,Yes,Unknown,3,Education,6,4,4,8,2,0,0,16,2,10,2,10,2,2,0,4,8,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Yes
10004521166,6292263,Oct,Multi Year,7,No,Yes,14,Energy & Utilities,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004510868,6293677,Aug,Single Year,6,Yes,Unknown,15,Technology and Telecom,0,0,0,0,0,0,12,0,7,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004510836,6294475,Aug,Multi Year,2,Yes,Unknown,3,Education,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004512122,6294245,Mar,Single Year,3,Yes,Unknown,16,Government,0,0,2,12,8,12,18,8,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes
10004521183,6293041,Oct,Multi Year,2,No,Yes,15,Technology and Telecom,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004519459,6293526,Jul,Single Year,2,Yes,Unknown,17,Services,0,26,36,26,26,46,16,6,0,14,28,18,0,0,0,13,2,0,0,0,0,0,3,6,0,0,2,1,1,0,2,0,1,2,1,1,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004519514,6294557,Jul,Single Year,10,Yes,Unknown,8,Government,20,2,6,4,12,28,14,30,28,64,26,26,0,3,0,6,0,5,10,9,7,1,3,24,0,0,0,0,2,0,2,0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004513513,6296169,Mar,Single Year,2,No,Unknown,15,Healthcare,4,1,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004511076,6293337,Oct,Multi Year,2,No,Unknown,8,Manufacturing,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004510173,6293818,Jul,Multi Year,6,No,Unknown,3,Education,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004520452,6293146,Jan,Single Year,2,No,Yes,8,Government,15,36,12,42,21,0,30,3,15,18,12,3,0,3,3,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004522348,6292517,Aug,Single Year,6,No,Yes,15,Technology and Telecom,0,6,4,0,14,0,2,0,0,2,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004512872,6292775,Dec,Single Year,7,No,Unknown,5,Technology and Telecom,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004518160,6292413,Nov,Single Year,10,Yes,Unknown,15,Technology and Telecom,18,34,28,32,8,20,26,10,14,20,14,18,0,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004510561,6294367,Apr,Multi Year,7,No,Unknown,3,Education,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004522314,6294031,Jul,Multi Year,2,No,Yes,15,Technology and Telecom,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004517270,6293736,Dec,Single Year,6,Yes,Unknown,3,Education,0,0,14,4,3,3,1,0,12,3,6,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004513579,6294228,Apr,Multi Year,2,No,Unknown,14,"Banking, Finance & Ins",6,14,6,2,0,4,0,2,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
10004515886,6292301,Jan,Single Year,2,Yes,Unknown,8,Government,1,2,0,4,0,1,4,1,0,2,2,0,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004521382,6294874,Jan,Single Year,6,Yes,Yes,8,Manufacturing,23,4,6,6,0,0,13,7,4,10,2,0,3,0,1,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004515968,6293753,Jul,Single Year,6,Yes,Unknown,3,Education,60,0,6,8,0,0,14,2,6,12,20,20,1,0,0,0,0,0,6,0,7,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Yes
10004512766,6294487,Dec,Single Year,2,No,Unknown,7,Government,8,11,5,15,1,5,5,11,3,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004516874,6295709,Aug,Single Year,2,Yes,Unknown,8,Manufacturing,40,6,34,28,30,4,2,6,34,12,6,30,12,2,5,0,18,2,0,14,11,0,44,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004521078,6294574,Dec,Multi Year,2,Yes,Yes,15,Technology and Telecom,21,29,31,14,35,16,27,19,10,7,11,2,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004521355,6293217,Dec,Single Year,2,No,Yes,15,Technology and Telecom,15,5,4,18,3,3,5,58,17,6,0,1,10,0,0,12,0,5,2,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004512022,6295975,Jul,Single Year,6,Yes,Unknown,8,Manufacturing,27,18,15,1,3,0,19,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004515259,6292049,Aug,Single Year,2,No,Unknown,8,Manufacturing,2,0,3,0,4,0,3,1,1,0,0,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,No
10004519188,6294564,May,Multi Year,2,No,Unknown,3,Education,12,20,24,16,28,10,12,64,10,22,8,56,0,8,0,0,0,1,2,12,1,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004519449,6293451,Jun,Single Year,6,Yes,Unknown,3,Education,26,6,36,4,0,4,8,4,140,14,28,38,1,1,0,5,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004510872,6292075,Aug,Single Year,7,No,Unknown,18,"Banking, Finance & Ins",0,0,0,0,0,0,2,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004513124,6295314,Sep,Multi Year,6,Yes,Unknown,8,Manufacturing,14,52,42,32,22,10,12,2,8,0,2,66,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004518657,6293632,Sep,Multi Year,2,No,Unknown,8,Manufacturing,72,90,0,130,12,58,40,90,26,24,184,52,4,1,0,2,4,1,5,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes
10004522294,6295657,Jul,Single Year,2,No,Yes,3,Education,10,0,0,2,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No
10004510883,6295386,Sep,Single Year,2,No,Unknown,3,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004521994,6292211,Apr,Single Year,7,No,Yes,3,Education,6,0,0,2,0,0,0,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004514827,6292213,Oct,Single Year,7,No,Unknown,15,Technology and Telecom,6,0,12,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004516524,6292731,Jun,Single Year,7,No,Unknown,18,Energy & Utilities,36,34,28,30,10,28,4,34,22,6,86,42,0,2,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Yes
10004511823,6292052,Oct,Single Year,2,No,Unknown,3,Education,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004515166,6294857,Dec,Single Year,6,Yes,Unknown,17,Services,11,20,4,3,2,15,10,1,78,2,1,0,1,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004518156,6292259,Nov,Multi Year,6,Yes,Unknown,15,Technology and Telecom,0,4,24,24,0,8,12,30,16,32,46,72,0,0,0,0,0,0,1,0,0,2,4,21,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes
10004521131,6292263,Oct,Multi Year,7,No,Yes,14,Energy & Utilities,4,0,0,10,4,0,62,0,0,10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004519543,6292087,Aug,Single Year,2,Yes,Unknown,3,Education,26,26,20,10,20,8,4,4,22,10,8,10,5,1,2,1,13,5,4,0,5,3,0,2,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,Yes
10004517687,6292039,May,Single Year,7,No,Unknown,18,Energy & Utilities,0,0,0,0,0,4,10,0,12,0,6,6,0,0,0,0,0,1,3,0,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004510465,6296169,Mar,Single Year,2,Yes,Unknown,15,Healthcare,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
10004519217,6293380,May,Single Year,10,Yes,Unknown,3,Education,0,0,0,0,0,0,0,0,0,10,2,6,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
10004521695,6293830,Jan,Single Year,7,No,Yes,19,Services,6,2,0,4,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Yes
